2022-05-13T09:29:49.613778;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-10
2022-05-13T09:29:52.670874;f8:1a:2b:e5:37:05;UNKNOWN;-85
2022-05-13T09:29:55.707506;16:1f:d1:52:7f:6c;UNKNOWN;-73
2022-05-13T09:29:55.732505;16:1f:d1:52:7f:6c;UNKNOWN;-71
2022-05-13T09:29:58.981373;f8:0f:f9:e1:44:e4;Google, Inc.;-77
2022-05-13T09:29:59.013740;f8:0f:f9:e1:44:e4;Google, Inc.;-79
2022-05-13T09:29:59.085632;f8:0f:f9:e1:44:e4;Google, Inc.;-81
2022-05-13T09:30:01.443171;f8:1a:2b:e5:37:05;UNKNOWN;-83
2022-05-13T09:30:01.476524;f8:1a:2b:e5:37:05;UNKNOWN;-81
2022-05-13T09:30:02.085523;c8:94:02:e2:f6:a1;UNKNOWN;-87
2022-05-13T09:30:02.500672;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:02.535235;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:02.635123;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:02.669630;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-14
2022-05-13T09:30:06.912278;f8:0f:f9:e1:44:e4;Google, Inc.;-77
2022-05-13T09:30:06.936884;f8:0f:f9:e1:44:e4;Google, Inc.;-79
2022-05-13T09:30:07.645174;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-75
2022-05-13T09:30:07.725787;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-71
2022-05-13T09:30:07.807920;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-79
2022-05-13T09:30:07.839594;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-79
2022-05-13T09:30:14.019330;16:1f:d1:52:7f:6c;UNKNOWN;-83
2022-05-13T09:30:14.044565;16:1f:d1:52:7f:6c;UNKNOWN;-81
2022-05-13T09:30:15.214613;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-47
2022-05-13T09:30:15.556099;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:15.690662;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:15.724969;f8:0f:f9:e1:44:e4;Google, Inc.;-85
2022-05-13T09:30:15.759645;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:15.792547;f8:0f:f9:e1:44:e4;Google, Inc.;-85
2022-05-13T09:30:16.914500;e4:b5:03:72:29:5f;UNKNOWN;-75
2022-05-13T09:30:16.939566;e4:b5:03:72:29:5f;UNKNOWN;-75
2022-05-13T09:30:20.103837;28:02:44:64:b2:b1;UNKNOWN;-77
2022-05-13T09:30:20.137427;28:02:44:64:b2:b1;UNKNOWN;-79
2022-05-13T09:30:21.243534;46:7b:f5:c1:36:58;UNKNOWN;-59
2022-05-13T09:30:21.276183;46:7b:f5:c1:36:58;UNKNOWN;-55
2022-05-13T09:30:21.308632;46:7b:f5:c1:36:58;UNKNOWN;-59
2022-05-13T09:30:21.341357;46:7b:f5:c1:36:58;UNKNOWN;-59
2022-05-13T09:30:26.031832;f8:0f:f9:e1:44:e4;Google, Inc.;-79
2022-05-13T09:30:26.059974;f8:0f:f9:e1:44:e4;Google, Inc.;-81
2022-05-13T09:30:28.514199;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:28.549032;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:28.648511;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:28.685085;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:28.783052;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:28.817810;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:31.081310;b6:0f:96:10:a8:2a;UNKNOWN;-83
2022-05-13T09:30:31.110891;b6:0f:96:10:a8:2a;UNKNOWN;-81
2022-05-13T09:30:34.797815;f8:0f:f9:e1:44:e4;Google, Inc.;-79
2022-05-13T09:30:34.819837;f8:0f:f9:e1:44:e4;Google, Inc.;-79
2022-05-13T09:30:35.491878;16:1f:d1:52:7f:6c;UNKNOWN;-79
2022-05-13T09:30:35.614001;16:1f:d1:52:7f:6c;UNKNOWN;-77
2022-05-13T09:30:35.639036;16:1f:d1:52:7f:6c;UNKNOWN;-77
2022-05-13T09:30:35.729864;16:1f:d1:52:7f:6c;UNKNOWN;-69
2022-05-13T09:30:36.689031;02:00:f4:f7:a9:6d;UNKNOWN;-83
2022-05-13T09:30:36.718445;02:00:f4:f7:a9:6d;UNKNOWN;-81
2022-05-13T09:30:37.396917;5c:10:c5:99:0e:57;UNKNOWN;-85
2022-05-13T09:30:37.436423;5c:10:c5:99:0e:57;UNKNOWN;-75
2022-05-13T09:30:40.479996;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:40.514979;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:40.614655;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-18
2022-05-13T09:30:40.649227;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:40.748181;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:40.782684;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:41.287406;5c:10:c5:99:0e:57;UNKNOWN;-85
2022-05-13T09:30:41.318066;5c:10:c5:99:0e:57;UNKNOWN;-81
2022-05-13T09:30:41.348525;5c:10:c5:99:0e:57;UNKNOWN;-81
2022-05-13T09:30:43.502723;5c:10:c5:99:0e:57;UNKNOWN;-83
2022-05-13T09:30:43.533383;5c:10:c5:99:0e:57;UNKNOWN;-85
2022-05-13T09:30:43.563803;5c:10:c5:99:0e:57;UNKNOWN;-85
2022-05-13T09:30:43.597319;f8:0f:f9:e1:44:e4;Google, Inc.;-85
2022-05-13T09:30:43.629592;f8:0f:f9:e1:44:e4;Google, Inc.;-83
2022-05-13T09:30:44.200623;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:44.317937;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:44.352449;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:44.453072;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:44.487624;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:44.768597;a4:55:90:43:5d:04;UNKNOWN;-79
2022-05-13T09:30:44.793336;a4:55:90:43:5d:04;UNKNOWN;-79
2022-05-13T09:30:47.162172;86:90:c7:1f:2f:7e;UNKNOWN;-57
2022-05-13T09:30:47.228109;86:90:c7:1f:2f:7e;UNKNOWN;-59
2022-05-13T09:30:47.261380;86:90:c7:1f:2f:7e;UNKNOWN;-57
2022-05-13T09:30:47.327360;86:90:c7:1f:2f:7e;UNKNOWN;-59
2022-05-13T09:30:48.569291;e8:fb:1c:2d:6a:7f;UNKNOWN;-85
2022-05-13T09:30:48.598634;e8:fb:1c:2d:6a:7f;UNKNOWN;-85
2022-05-13T09:30:48.628369;e8:fb:1c:2d:6a:7f;UNKNOWN;-85
2022-05-13T09:30:48.657651;e8:fb:1c:2d:6a:7f;UNKNOWN;-87
2022-05-13T09:30:48.689393;e8:fb:1c:2d:6a:7f;UNKNOWN;-87
2022-05-13T09:30:48.719969;e8:fb:1c:2d:6a:7f;UNKNOWN;-85
2022-05-13T09:30:48.749323;e8:fb:1c:2d:6a:7f;UNKNOWN;-83
2022-05-13T09:30:53.912370;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-77
2022-05-13T09:30:53.947076;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-79
2022-05-13T09:30:57.310338;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-47
2022-05-13T09:30:57.392175;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-57
2022-05-13T09:30:57.676321;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:57.710845;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:30:57.788072;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-18
2022-05-13T09:30:57.822561;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:30:59.921490;5c:10:c5:99:0e:57;UNKNOWN;-77
2022-05-13T09:30:59.955674;5c:10:c5:99:0e:57;UNKNOWN;-65
2022-05-13T09:30:59.989015;92:d1:d3:e2:84:05;UNKNOWN;-59
2022-05-13T09:31:00.022634;92:d1:d3:e2:84:05;UNKNOWN;-59
2022-05-13T09:31:00.055918;92:d1:d3:e2:84:05;UNKNOWN;-63
2022-05-13T09:31:00.087965;5c:10:c5:99:0e:57;UNKNOWN;-63
2022-05-13T09:31:01.129664;f8:0f:f9:e1:44:e4;Google, Inc.;-81
2022-05-13T09:31:01.162056;f8:0f:f9:e1:44:e4;Google, Inc.;-87
2022-05-13T09:31:04.439924;72:91:fb:aa:a1:89;UNKNOWN;-73
2022-05-13T09:31:04.472485;72:91:fb:aa:a1:89;UNKNOWN;-73
2022-05-13T09:31:04.505061;72:91:fb:aa:a1:89;UNKNOWN;-71
2022-05-13T09:31:04.537782;72:91:fb:aa:a1:89;UNKNOWN;-73
2022-05-13T09:31:04.602971;72:91:fb:aa:a1:89;UNKNOWN;-69
2022-05-13T09:31:04.635393;72:91:fb:aa:a1:89;UNKNOWN;-69
2022-05-13T09:31:04.700425;72:91:fb:aa:a1:89;UNKNOWN;-73
2022-05-13T09:31:04.732747;72:91:fb:aa:a1:89;UNKNOWN;-75
2022-05-13T09:31:09.081994;fc:d4:36:0c:27:b5;UNKNOWN;-77
2022-05-13T09:31:10.078848;f8:0f:f9:e1:44:e4;Google, Inc.;-75
2022-05-13T09:31:10.114282;f8:0f:f9:e1:44:e4;Google, Inc.;-73
2022-05-13T09:31:10.441839;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-57
2022-05-13T09:31:10.862332;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:31:10.977448;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:11.121302;1a:7d:8b:ea:8b:a8;UNKNOWN;-71
2022-05-13T09:31:11.153796;1a:7d:8b:ea:8b:a8;UNKNOWN;-69
2022-05-13T09:31:11.186027;1a:7d:8b:ea:8b:a8;UNKNOWN;-71
2022-05-13T09:31:12.713361;28:02:44:64:b2:b1;UNKNOWN;-77
2022-05-13T09:31:12.747248;28:02:44:64:b2:b1;UNKNOWN;-79
2022-05-13T09:31:15.020776;f8:0f:f9:e1:44:e4;Google, Inc.;-75
2022-05-13T09:31:15.053936;f8:0f:f9:e1:44:e4;Google, Inc.;-71
2022-05-13T09:31:15.371060;a2:9c:a3:1e:f1:d4;UNKNOWN;-59
2022-05-13T09:31:15.403626;a2:9c:a3:1e:f1:d4;UNKNOWN;-59
2022-05-13T09:31:15.436812;ea:76:30:e3:cb:76;UNKNOWN;-61
2022-05-13T09:31:23.538407;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-49
2022-05-13T09:31:23.766098;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:23.796594;74:c6:3b:e5:15:01;AzureWave Technology Inc.;-85
2022-05-13T09:31:23.828313;74:c6:3b:e5:15:01;AzureWave Technology Inc.;-85
2022-05-13T09:31:23.858999;74:c6:3b:e5:15:01;AzureWave Technology Inc.;-85
2022-05-13T09:31:23.889526;74:c6:3b:e5:15:01;AzureWave Technology Inc.;-85
2022-05-13T09:31:23.924204;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-18
2022-05-13T09:31:23.958969;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:31:24.036305;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-19
2022-05-13T09:31:27.578877;5a:23:49:de:8f:51;UNKNOWN;-61
2022-05-13T09:31:27.610260;5a:23:49:de:8f:51;UNKNOWN;-61
2022-05-13T09:31:28.914771;da:a1:19:18:3e:4f;UNKNOWN;-85
2022-05-13T09:31:28.945175;da:a1:19:18:3e:4f;UNKNOWN;-85
2022-05-13T09:31:30.480549;f8:0f:f9:e1:44:e4;Google, Inc.;-83
2022-05-13T09:31:30.665425;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-79
2022-05-13T09:31:30.731905;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-83
2022-05-13T09:31:30.765604;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-79
2022-05-13T09:31:31.750621;f6:69:1b:c0:eb:42;UNKNOWN;-77
2022-05-13T09:31:31.785035;f6:69:1b:c0:eb:42;UNKNOWN;-75
2022-05-13T09:31:35.540892;c6:58:c3:c0:5d:e2;UNKNOWN;-57
2022-05-13T09:31:35.568921;c6:58:c3:c0:5d:e2;UNKNOWN;-57
2022-05-13T09:31:36.571694;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-55
2022-05-13T09:31:36.840074;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:36.973673;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:31:37.087885;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:39.253450;f8:0f:f9:e1:44:e4;Google, Inc.;-71
2022-05-13T09:31:39.285851;f8:0f:f9:e1:44:e4;Google, Inc.;-71
2022-05-13T09:31:40.479657;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:40.614347;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-18
2022-05-13T09:31:40.695091;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-12
2022-05-13T09:31:40.794560;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:43.888241;28:02:44:64:b2:b1;UNKNOWN;-81
2022-05-13T09:31:44.143313;28:02:44:64:b2:b1;UNKNOWN;-77
2022-05-13T09:31:44.176638;28:02:44:64:b2:b1;UNKNOWN;-83
2022-05-13T09:31:44.368591;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-71
2022-05-13T09:31:44.399887;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-85
2022-05-13T09:31:44.431216;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-81
2022-05-13T09:31:45.222341;c2:fb:f2:84:46:a8;UNKNOWN;-71
2022-05-13T09:31:45.255580;c2:fb:f2:84:46:a8;UNKNOWN;-71
2022-05-13T09:31:45.288951;c2:fb:f2:84:46:a8;UNKNOWN;-67
2022-05-13T09:31:45.324264;c2:fb:f2:84:46:a8;UNKNOWN;-71
2022-05-13T09:31:45.357724;c2:fb:f2:84:46:a8;UNKNOWN;-71
2022-05-13T09:31:45.390966;c2:fb:f2:84:46:a8;UNKNOWN;-69
2022-05-13T09:31:45.821860;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-81
2022-05-13T09:31:48.028323;f8:0f:f9:e1:44:e4;Google, Inc.;-71
2022-05-13T09:31:48.060648;f8:0f:f9:e1:44:e4;Google, Inc.;-73
2022-05-13T09:31:49.875958;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:49.910573;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:49.943905;4e:ca:9d:20:ac:9f;UNKNOWN;-41
2022-05-13T09:31:49.976291;4e:ca:9d:20:ac:9f;UNKNOWN;-43
2022-05-13T09:31:50.073690;4e:ca:9d:20:ac:9f;UNKNOWN;-41
2022-05-13T09:31:50.190959;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:31:50.241601;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:31:50.364519;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:50.399142;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:31:51.005144;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.036762;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-81
2022-05-13T09:31:51.068217;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-81
2022-05-13T09:31:51.099646;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.131068;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-81
2022-05-13T09:31:51.162478;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.194598;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.227870;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-79
2022-05-13T09:31:51.260814;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-81
2022-05-13T09:31:51.292263;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-81
2022-05-13T09:31:51.323737;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.357427;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.388882;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-83
2022-05-13T09:31:51.420203;c0:3f:d5:82:b8:0b;Elitegroup Computer Systems Co.,Ltd.;-81
2022-05-13T09:31:53.187301;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-77
2022-05-13T09:31:53.408208;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-77
2022-05-13T09:31:53.456921;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-77
2022-05-13T09:31:53.667353;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-77
2022-05-13T09:31:57.033153;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-77
2022-05-13T09:31:57.115610;f8:0f:f9:e1:44:e4;Google, Inc.;-69
2022-05-13T09:31:57.148172;f8:0f:f9:e1:44:e4;Google, Inc.;-69
2022-05-13T09:31:57.219737;f8:0f:f9:e1:44:e4;Google, Inc.;-73
2022-05-13T09:31:57.252181;f8:0f:f9:e1:44:e4;Google, Inc.;-73
2022-05-13T09:31:58.772252;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-73
2022-05-13T09:31:58.807826;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-71
2022-05-13T09:31:58.843233;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-75
2022-05-13T09:31:58.899087;98:09:cf:a7:bf:64;OnePlus Technology (Shenzhen) Co., Ltd;-71
2022-05-13T09:32:02.817793;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-37
2022-05-13T09:32:02.932622;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:32:02.967445;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:32:03.066891;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-18
2022-05-13T09:32:03.101648;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-16
2022-05-13T09:32:03.201754;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:32:03.236463;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
2022-05-13T09:32:04.484650;88:a3:03:7c:c9:ec;Samsung Electronics Co.,Ltd;-67
2022-05-13T09:32:09.753080;f8:0f:f9:e1:44:e4;Google, Inc.;-73
2022-05-13T09:32:09.785623;f8:0f:f9:e1:44:e4;Google, Inc.;-73
2022-05-13T09:32:14.236095;d4:8a:39:68:5c:a0;Samsung Electronics Co.,Ltd;-81
2022-05-13T09:32:15.630747;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-59
2022-05-13T09:32:16.012077;b8:27:eb:ed:92:43;Raspberry Pi Foundation;-20
